Customer_Age,Dependent_count,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown
51,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
52,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
55,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
34,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
56,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
44,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
46,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
53,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
56,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
57,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
62,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
46,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
49,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
52,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
49,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
58,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
52,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
41,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
62,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
54,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
43,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
46,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
49,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
61,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51,4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
50,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
47,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
36,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
47,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
46,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
52,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
43,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
40,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
49,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
45,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
49,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
63,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
40,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
41,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
55,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
53,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
57,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
58,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
54,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
54,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
59,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
42,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
42,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
55,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
52,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
46,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
57,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
48,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
48,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
47,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
51,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
67,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
39,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
54,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
55,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
47,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
49,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
42,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
44,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
56,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
49,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
63,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
44,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
39,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
42,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
54,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
58,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
46,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
67,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
50,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
46,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
47,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
36,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
40,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
48,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
58,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
50,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
52,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
56,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
49,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
54,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
39,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
41,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
53,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
47,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
46,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
53,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
60,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
56,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
50,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
63,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
46,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
61,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
42,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
56,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
56,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
63,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
58,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
58,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
46,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
46,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
41,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
49,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
47,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
56,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
54,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
43,4,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
59,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
56,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
48,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
65,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
56,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
62,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
45,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
38,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
58,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
41,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
47,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
55,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
26,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
48,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
42,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
37,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
50,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
41,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
48,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
59,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
53,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
45,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
47,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
48,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
39,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
61,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
43,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
59,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
42,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
40,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
65,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
48,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
44,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
45,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
26,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
62,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
57,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
48,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
57,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
46,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
54,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
57,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
47,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
47,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
53,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
53,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
61,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
57,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
50,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
52,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
49,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
46,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
45,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
45,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
44,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
61,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
55,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
44,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
55,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
57,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
45,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
34,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
50,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
56,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
55,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
58,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
52,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
45,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
42,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
57,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
55,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
65,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
43,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
56,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
53,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
43,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
58,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
41,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
55,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
54,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
